geo_type,region,transportation_type,alternative_name,sub-region,country,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26
county,Hancock County,driving,,Indiana,United States,100,96.1,98.41,99.38,108.68,101.53,76.74,93.98,92.84,108.12,97.53,110.14,111.13,77.86,89.22,94.82,94.87,98.48,114.16,123.53,79.07,93.08,98.79,93.63,101.5,110.38,111.3,82.44,96.35,98.99,96.1,101.21,114.3,114.72,87.81,100.06,99.39,102.92,119.57,149.09,129.6,90.35,97.73,99.63,98.57,105.15,142.94,128.22,89.6,99.7,115.44,111,113.07,134.08,127.25,94.57,98.61,106.23,103.21,99.07,111.16,94.36,73.56,82.64,81.43,72.77,74.12,78.72,65.27,47.63,65.12,64.8,61.3,58.81,63,51.67,45.37,65.37,64.87,62.89,66.05,77.85,62.86,47.3,70.66,74.72,77.82,75.45,79.44,73.43,45.06,73.01,76.94,77.86,84.98,85.03,85.2,61.91,89.53,85.64,91.09,83.42,104.79,84.3,68.58,95.44,96.28,90.85,96.1,115.3,105.68,78.7,108.28,96.04,110.27,121.2,123.75,118.82,83.66,,,120.31,119.34,132.74,122.75,95.39,119.64,121.06,139.01,142.95,162.02,130.75,109.88,108.5,144.49,141.33,137.26,152.73,145.91,111.7,138.47,151.26,144.29,150.91,167.16,165.98,128.97,146.77,144.1,148.31,161.28,199.07,179.86,139.5,159.22,165.32,179.52,176.67,199.64,181.76,123.97,159.7,155.98,171.4,175.91,190.9,164.98,135.27,151.98,162,167.94,179.8,160.83,131.77,131.48,189.1,197.44,194.12,196.22,233.64,193.7,150.99,165.24,164.83,169.52,171.76,194.91,191.92,137.75,155.14,159.89,154,165.67,191.29,196.08,154.54,157.04,167.57,169.89,165.76,189.24,161.79,131.85,155.18,165.49,164.82,167.48,192,176.72,127.71,147.25,158.15,163.28,163.1,196.17,185.82,130.26,153.02,152.95,152.1,157.42,187.31,166.66,120.3,140.24,145.19,146.64,146.24,166.11,162.67,121.39,135.78,146.73,147.57,161.3,180.89,156.76,121.76,112.77,147.68,142.36,147.3,176.79,175.03,121.57,139.54,140.56,142.62,153.42,176.32,172.21,116.05,146.09,140.28,147.42,149.16,179.79,199.55,126.08,128.33,148.72,171.76,185.32,215.61,209.62,133.36,166.97,184.54,176.43,177.58,215.2,212.88,143.86,155.72,158.8,158.94,151.88,189.82,197.74,131.9,141.92,147.8,148.98,170.75,182.43,196.06,126.11,147
county,Harrison County,driving,,Indiana,United States,100,108.97,118.26,124.14,133.15,132.18,97.22,106.92,109.61,110.06,123.77,131.05,135.96,105.07,104.51,112.75,110.58,114.52,130.89,135.36,98.27,109.09,111.83,108.93,109.94,125.14,133.91,103.78,119.67,122.49,127.67,131.26,164.84,170.31,124.22,129.36,111.67,114.44,117.9,142.28,156.8,110.46,114.36,111.83,113.96,124.34,146.06,157.12,121.52,116.05,125.42,134.59,131.62,158.45,175.58,123.97,123.37,120.11,120.68,106.88,137.77,124.86,95.13,109.05,93.77,82.98,82.3,97.67,86.48,64.52,80.93,75.1,73.53,74.42,85.12,73.77,64.48,72.73,72.93,69.51,76.67,89.42,72.37,61.02,79.69,73.77,75.99,89.14,87.81,79.12,51.13,80.29,76.87,92.24,91.59,88.01,96.38,69.95,101.41,96.14,100.16,88.37,112.07,90.79,71.56,94.21,96.9,95.21,102.45,123.97,121.84,88.13,116.01,98.99,110.38,117.54,123.69,126.35,84.43,,,120.35,138.37,143.56,134.75,105.79,127.88,137.61,139.62,146.02,179.2,174.26,149.2,133.43,157.36,142.8,151.09,172.2,184.03,150.56,151.37,154.38,145.05,160.58,188.46,202.41,157.88,158.57,153.54,163.27,181.42,221.12,222.08,186.85,175.7,175.38,183.51,198.71,245.49,259.73,159.69,175.46,177.15,194.09,201.01,228.32,232.9,183.63,177.03,172.2,201.13,222.65,245.13,197.3,197.02,190.06,193.64,184.39,205.71,228.08,241.91,176.87,193.44,213.11,188.98,190.87,218.79,245.45,184.88,169.83,174.82,178.24,193.85,232.06,261.34,186.32,175.7,181.05,175.26,166.89,193.44,206.15,179.24,167.58,172.57,183.35,192.36,230.13,246.1,189.06,183.07,174.01,170.23,174.42,202.05,235.6,192.28,179.73,168.74,161.46,178.72,204.67,207.56,168.79,162.87,152.7,159.13,163.96,186.08,213.4,154.1,140.02,163.88,154.06,177.92,213.52,236.08,215.77,171.92,181.58,166.89,177.8,215.49,230.81,159.81,163.68,164.32,169.31,187.97,218.87,219.07,178.56,164.24,154.3,155.07,183.51,208.69,227.59,164.12,152.86,150.93,149.28,154.59,181.34,209.81,142.88,147.43,151.53,153.18,169.95,201.57,191.91,151.53,151.29,156.6,160.38,158.25,194.53,215.49,151.65,142.32,149.16,157.12,165.81,186.04,228.16,151.57,127.88
county,Hendricks County,driving,,Indiana,United States,100,98.63,101,102.08,116.22,114.62,82.98,100.31,96.55,97.83,101.14,116.28,114.47,81.43,93.43,97.03,95.96,99.49,117.84,119.18,83.32,93.02,95.55,93.5,98.82,113.49,118.47,86.12,100.79,102.3,97.08,102.25,126.18,131.27,97.73,105.17,99.62,102.46,109.17,125.99,130.91,92.97,97.26,100.75,101.14,106.56,127.12,134.09,93.12,100.86,110.64,111.15,114.92,131.8,141.79,97.54,99.04,102.85,99.66,99.1,112.53,90.67,72.44,83.92,83.4,76.45,74.29,83.05,64.64,48.11,68.57,68.48,61.06,62.86,65.24,56.24,45.89,66.8,65.75,64.07,70.68,79.39,63.31,52.46,73.06,73.73,77.56,79.38,85.53,73.59,42.49,72.61,75.82,79.88,84.09,84.41,85.87,65.2,89.16,92.14,96.43,84.37,104.65,83.06,68.27,95.91,98.09,90.46,94.5,116.05,107,79,107.56,99.7,109.44,112.67,122.19,114.14,80.35,,,119.65,116.81,136.12,128.81,91.35,123.81,124.34,130.69,139.07,163.23,133.3,108.09,108.69,147.87,142.77,146.74,163.87,151.35,114.77,147.82,150.9,142.04,149.09,174.84,163.66,123.5,148.38,145.66,151.83,164.97,184.71,172.14,132.9,157.7,158.06,161.86,168.35,192.33,174.61,119.91,154.33,165.23,160.45,173.39,190.7,164.26,130.4,159.99,158.39,164.92,172.3,165.26,132.27,120.74,157.74,162.51,163.04,178.05,198.71,194.42,147.67,159.7,171.08,169.87,176.62,197.34,191.3,137.28,159.58,161.87,157.51,171.51,196.47,190.82,140.16,159.47,169.33,165.61,159.83,184.14,167.82,132.48,158.5,164.19,164.59,168.46,195.1,186.91,138,148.25,158.45,161.21,164.72,187.2,183.41,130.21,155.1,154.83,157.02,160.96,186.41,181.07,126.77,147.54,151.95,163.15,158.35,178.54,175.14,128.09,145.39,151.87,153.24,164.23,193.34,171.69,130.14,120.17,147.35,150.53,157.98,182.43,184,127.87,141.61,146.47,155.69,164.52,186.47,185.5,129.05,143.29,145,144.17,153.13,176.88,179.16,122.32,132.01,138.42,142.51,150.3,171.59,173.71,113.11,138.69,144.17,147.84,152.32,178.9,171.47,120.61,135.44,138.24,147.78,143.42,172.48,158.88,111.09,130.36,132.68,136.32,151.24,161.69,160.49,109.1,129.62
county,Henry County,driving,,Indiana,United States,100,109.64,101.01,115.81,123.4,118.25,93.3,101.93,101.86,101.98,110.24,123.45,125.62,92.36,100.58,100.67,108.6,106.82,123.62,129.57,86.33,104,99.08,98.72,101.66,119.98,123.91,98.55,99.37,108.56,101.49,105.16,132.9,156.4,101.66,109.04,110.51,117.67,126.05,132.22,134.23,106.07,100.05,108.72,108.87,116.7,157.19,142.13,105.81,102.05,119.14,112.36,118.41,151.48,147.96,108.68,108.51,105.16,117.47,109.28,125.33,112.58,92.79,99.08,103.4,86.82,92.7,91.56,80,58.98,70.69,76.09,72.98,72.76,70.21,59.34,54.11,70.62,79.27,72.76,79.87,81.39,69.73,58.45,71.78,80.98,87.27,88.09,89.95,81.27,53.02,79.2,84.38,79.59,102.75,87.76,94.63,73.05,93.32,91.52,101.52,101.35,118.29,101.11,80.21,101.78,110.65,96.91,119.74,121.43,121.88,101.08,113.93,116.65,121.02,133.86,143.29,138.56,85.03,,,136.44,135.74,147.48,143.43,110.51,122.99,129.26,146.83,175.8,178.12,157.56,131.36,126.61,148.4,157.12,162.01,173.44,176.26,135.98,157.03,193.03,179.87,226.34,192.29,212.24,154.04,158.09,170.26,153.96,193.69,206.27,193.06,164.5,161.89,187.85,173.05,190.6,230.61,209.54,151.87,169.63,181.03,186.41,216.2,263.24,203.37,174.09,177.63,177.1,203.64,214.68,201.71,157.12,173.17,195.69,200.22,209.18,252.16,247.92,240.47,197.83,181.47,198.19,200.1,197.76,241.79,242.23,183.63,171.37,193.23,165,213.4,248.83,249.72,196.51,164.16,193.9,208.34,194.75,245.31,191.88,195.83,165.92,193.78,190.29,220.75,218.68,210.51,176.43,163.32,170.81,180.07,193.08,256.62,238.8,199.57,168.74,182.12,192.87,196.6,211.35,208.1,177.54,163.27,169.9,172.26,177.46,199.13,207.93,159.12,156.64,169.68,162.18,187.66,230.06,235.45,175.2,162.62,180.28,210.89,217.76,251.77,236.42,165.68,167.78,185.61,212.03,250.88,247.6,234.37,195.32,180.67,180.65,189.52,212.24,245.31,226.61,178.21,160.71,181.85,173.78,204.92,207.25,217.67,157.32,156.57,179.63,177.34,185.56,250.86,219.06,187.35,162.67,170.76,178.4,186.07,209.33,199.04,152.71,150.88,158.09,166.93,169.99,183.76,188.19,132.54,145.82
county,Howard County,driving,,Indiana,United States,100,104.26,99.19,102.51,126.67,106.02,78.83,99.34,103.38,99.35,102.28,123.7,118.11,82.76,94.33,104.87,106.09,108.61,122.47,120.93,83.11,102.45,105.4,95.82,93.96,122.51,123.85,84.28,105.64,109.78,100.7,100.45,130.35,132.05,96.01,113.32,108.48,110.5,117.75,137.97,145.54,99.67,105.65,109.31,97.14,112.27,141.93,138.34,96.7,110.59,120.71,123.87,120.95,143.25,152.59,103.03,111.89,118.41,112.44,106.8,118.77,106.79,78.23,88.15,84.58,80.34,79.09,84.19,62.52,52.21,67.28,70.74,63.15,65.42,67.65,54.79,45.64,70.28,68.93,68.33,75.55,83.47,66.25,56.45,78.94,77.43,86.16,80.99,89.91,82.4,52.15,79.09,85.28,84.81,90.61,94.68,91.81,71.1,93.74,99.82,95.8,92.4,113.14,93.9,74.55,98.69,106.26,96.66,104.35,121.94,113.76,83.59,115.89,105.03,117.47,126.62,136,127.78,85.76,,,128.65,128.33,148.03,136.86,102.11,134.4,137.61,144.49,145.06,168.87,149.13,122.72,119.69,150.72,147.44,149.8,173.44,165.12,120.95,149.46,153.22,147.53,155.4,179.13,176.14,134.78,155.2,149.92,151.81,168.23,192.02,183.49,151.65,170.05,164.58,166.24,172.2,206.02,220.61,154.96,158.22,163.77,174.81,180.46,206.58,181.54,155.18,163.46,166.05,181.08,189.09,204.53,151.5,148.18,168,171.44,179.38,200.49,222.52,206.68,156.26,184.95,185.41,188.86,190.81,222.98,216.87,146.87,163.05,170.54,169.03,186.86,213.37,223.21,162.99,157.52,175.87,169.83,178.12,221.88,210.96,156.7,163.77,175.84,169.75,174.09,201.33,212.79,158.48,157.49,173.56,168.03,176.28,201.83,203.92,148.02,164.67,168.28,167.78,173.85,206.9,201.05,141.16,156.1,160.01,168.51,172.45,194.2,199.36,141.42,151.17,159.25,164.41,173.76,213.99,198.2,145.95,133.88,165.72,168.24,165.58,196.5,199.49,141.67,159.21,161.55,157.8,166.3,198.13,198,140.14,152.18,146.02,161.22,164.23,198.41,200.04,138.15,138.11,142.8,146.77,153.68,183.99,197.79,126.21,144.57,146.3,152.01,151.52,190.25,186.32,131.35,139.14,148.49,147.17,145.01,196.31,194.43,119.81,135.42,140.7,140.32,151.19,177,187,126.92,136.68
county,Huntington County,driving,,Indiana,United States,100,108.77,119.34,118.61,149.11,117.6,90.93,109.66,114.74,113.67,118.04,134.32,136.21,94.27,101.45,109.07,113.94,110.43,141.26,147.25,94.3,103.28,108.03,109.24,104.73,130.95,143.71,99.5,107.86,120.64,112.52,111.28,162.82,147.73,109.57,120.88,118.37,124.34,126.67,164.77,179.83,114.41,111.78,114.38,98.91,115.92,163.44,160.13,118.96,111.25,126.52,122.03,132.22,161.22,171.5,124.22,113.08,121.65,122.15,144.27,146.78,116.66,86.92,103.1,97.34,91.26,93.83,111.4,86.03,64.09,86.92,81.13,68.28,77.79,75.01,59.04,51.39,67.57,69.55,75.49,76.14,92.94,69.58,57.35,83.9,79.15,89.34,80.01,81.81,81.19,47.93,76.99,85.94,92.73,98.05,86.47,91.26,75.72,110.25,98.73,111.05,100.95,124.13,98.05,76.85,98.58,107.35,103.87,103.6,127.7,127.88,98.02,117.54,106.67,114.88,129.83,127.64,134.85,96.04,,,128.74,131.42,142.82,152.81,99.5,124.04,135.17,147.19,147.9,180.01,178.17,138.13,145.04,157.27,160.72,147.55,188.28,189.1,149.32,156.76,153.6,165.53,176.28,196.52,204.05,172.59,161.58,159.13,165.68,187.36,208.24,209.95,163.14,172.53,171.68,176.55,193.53,225.43,231.1,169.61,170.94,172.59,185.29,194.39,231.04,229.77,191.64,178.68,188.39,193.89,219.49,236.65,166.6,198.14,177.08,177.55,174.69,188.95,236.8,237.51,190.67,176.76,167.84,177.85,195.51,230.66,230.09,177.55,169.52,165.89,174.45,187.03,247.67,229.5,184.49,164.53,178.97,199.2,186.27,224.96,203.31,168.4,188.07,175.04,181.66,189.04,234.52,226.7,174.13,172.12,178.62,180.69,185.35,237.18,238.45,193.38,167.75,173.66,179.95,240.25,224.45,229.8,163.64,166.04,172.53,171.29,186.3,218.99,227.02,166.6,156.94,178.15,160.63,194.39,263.64,223.01,179,179.27,168.25,166.21,183.99,226.79,225.55,156.73,157.94,163.32,161.67,167.4,225.34,239.16,161.7,153.93,160.72,173.8,172.09,235.35,235.35,173.83,142.65,155.55,161.19,158.12,231.48,219.99,147.22,146.78,151.48,151.27,181.96,219.34,224.48,168.31,142.44,162.17,165.39,158.06,199.56,197.64,142.11,140.7,149.7,147.55,160.54,194.27,214.29,143.68,129.5
county,Jackson County,driving,,Indiana,United States,100,107.12,90.93,99.3,120.71,102,77.37,94.68,90.66,89.01,107.12,107.49,100.05,86.61,84.04,92.28,91.28,98.05,118.51,103.55,75.37,90.06,87.03,93.31,96.93,107.59,100.4,89.06,97,100.07,102.85,108.62,138.1,139.77,99.95,103.15,97.53,99.45,110.17,140.34,129.88,96,97.53,96.53,93.75,106.99,136.6,128.65,123.46,94.95,103.62,105.2,124.91,162.03,146.37,122.66,107.29,103.45,112.12,111.27,133.23,127.33,95.4,98.4,90.78,89.03,89.73,109.47,101.82,65.75,87.51,74.74,63.08,73.02,70.22,66.33,52.89,65.88,68.9,67.57,74.54,76.17,63.93,49.46,68.02,70.55,67.92,75.24,81.01,68.7,38.52,68.77,74.12,78.19,81.94,77.37,78.94,61.1,87.06,92.28,97.25,80.41,102.22,83.04,77.59,89.93,92.96,89.03,93.01,119.46,100.75,79.07,99.05,96.68,108.69,109.24,120.78,125.33,95.9,,,116.76,136.35,137.05,129.15,100.15,111.57,115.39,121.51,149.79,196.78,154.23,129.18,130.98,140.79,131.9,146.02,158.78,165.13,141.22,139.6,132.93,134.35,138.75,178.22,178.04,143.64,138.47,134.2,141.44,165.78,187.41,232.98,183.94,152.59,157.28,148.21,165.35,213.22,243.34,168.25,150.56,153.46,161.13,182.19,217.44,219.46,174.17,169.95,168.55,191.26,199.8,216.61,169.32,214.24,180.86,158.26,171.8,205.4,225.63,230.38,185.21,160.75,167,165.05,167.52,251.61,247.69,188.26,170.67,149.64,156.16,167.42,228,251.84,196.85,171.5,152.46,156.58,173.44,207.84,179.34,167.87,157.41,151.44,155.98,170.27,210.89,251.56,181.24,164.65,149.34,163.1,158.48,267.55,238.87,180.54,195.35,161.65,160.2,176.24,193.21,227.43,180.14,160.08,165.25,154.13,155.81,184.69,186.98,143.79,140.99,142.04,150.64,157.13,217.39,183.81,168.7,186.68,152.14,147.29,158.51,189.01,195.78,138.35,139.72,148.46,141.47,166.77,194,185.81,155.33,144.62,146.24,141.82,161.73,219.64,215.09,148.34,132.23,131.2,131.2,150.89,190.33,191.96,138.2,139.62,138.9,155.33,146.14,218.06,209.54,152.46,137.35,135.92,140.72,144.67,197.78,195.9,150.46,123.18,157.58,167.52,157.21,170.07,204.92,132.43,139.1
county,Jasper County,driving,,Indiana,United States,100,91.95,99.2,107.68,168.08,123.72,105.11,123.9,97.66,101.05,100.85,142.06,114.8,108.27,97.58,96.04,93.72,102.17,126.26,116.47,104.21,95.96,97.23,100.27,100.67,130.35,123.95,113.85,101.94,102.52,104.01,114.88,169.45,142.49,142.24,136.31,105.16,104.21,121.6,154.52,139.07,147.52,108.3,95.54,92.45,120.08,173.56,148.29,150.39,110.24,119.21,117.09,130.85,182.08,159.06,158.29,122.95,109.29,128.76,138.52,189.78,136.58,126.54,126.12,104.41,99.15,98.01,121.16,97.48,71.54,73.56,79.87,67.83,69.82,70.3,64.24,60.43,69.4,66.71,77.75,76.92,79.89,66.91,60.55,67.43,73.46,72.41,76.78,88.16,80.06,49.94,73.88,76.75,73.54,80.79,84.2,83.25,73.74,85.35,84.38,95.41,90.98,95.39,92.55,86.27,93.87,90.26,86.69,97.91,125.49,112.63,95.51,102.84,95.46,105.38,109.79,132.1,135.61,102.12,,,113.16,123.27,146.7,138.2,117.99,119.61,126.24,138.62,149.56,191.33,166.43,151.46,155.79,140.37,146.15,148.52,172.27,165.91,155.54,143.06,158.24,136.91,153.9,233.59,174.48,171.84,172.29,157.09,159.46,192.9,216.32,211.41,185.22,161.87,162.07,167.11,178.99,243.26,226.04,180.21,169.08,161.97,181.63,198.6,231.95,233.72,228.61,175.01,173.86,195.22,243.51,264.49,187.81,289.81,247.15,195.96,187.81,199.03,252.26,240.99,229.48,186,182.98,175.5,190.21,246.92,235.16,214.18,188.24,169.87,186.52,197.51,250.14,247.65,232.32,181.71,178.49,187.49,206.28,244.11,237.6,234.09,186.1,158.81,167.11,187.32,237.45,232.82,217.34,186.29,166.06,173.29,184.5,235.43,228.41,226.12,180.21,177.17,165.71,191.7,221.78,223.25,208.42,164.07,146.95,145.95,154.82,208.42,210.54,187.59,165.14,146,148.84,183.55,252.11,248.12,196.39,214.05,149.69,146.77,153.65,202.42,194.34,174.08,145.05,141.79,145.23,166.28,215.87,203.84,194.82,149.49,141.19,146.8,170.17,207.18,194.37,181.19,144.58,137.45,135.63,151.83,191.23,190.41,165.46,143.88,125.94,133.49,161.72,211.86,200.5,179.04,151.83,125.59,128.88,156.27,201.47,176,154.2,125.89,120.21,140.24,135.53,181.81,165.11,152.9,122.93
county,Jay County,driving,,Indiana,United States,100,96.77,90.58,94.17,113.72,102.06,68.43,91.48,94.98,101.35,94.08,102.06,105.11,63.59,92.38,94.17,103.68,102.69,103.14,102.51,66.19,88.34,92.65,105.65,82.51,107.62,111.93,70.4,112.74,107.98,106.01,81.43,112.02,127,70.76,95.78,100.45,120.09,111.84,126.46,118.92,73.9,90.22,112.74,88.52,86.82,127.53,114.89,77.85,95.43,107.62,115.87,108.34,127,140.72,87.53,102.06,111.66,105.11,102.96,118.83,89.42,67.35,83.95,84.04,90.94,79.19,79.82,74.44,46.46,77.67,71.75,74.8,68.25,72.83,53.99,51.66,67.44,75.78,89.15,92.29,92.47,67.26,54.53,78.39,90.58,83.68,83.41,69.51,67.8,45.92,86.37,89.69,90.58,92.2,85.38,68.88,59.91,91.93,95.7,110.76,96.59,112.02,80.27,64.93,123.86,90.13,106.01,106.64,118.74,105.11,87.35,118.12,116.14,106.19,125.02,127.8,118.21,80.72,,,122.96,117.31,147.44,141.35,88.97,145.65,132.65,157.31,142.42,153.81,119.55,109.78,104.93,126.19,142.06,132.29,170.49,139.28,111.48,114.71,142.06,143.32,152.11,163.14,150.49,121.61,150.04,152.56,150.04,158.3,172.02,161.43,128.52,177.58,170.49,167.09,152.29,165.92,187.71,117.85,150.85,170.31,159.19,164.22,217.13,212.11,167.98,166.1,150.22,169.6,156.68,160.72,144.04,113,156.05,149.6,152.2,167.62,184.48,182.24,132.56,156.32,159.28,163.32,162.6,172.29,159.82,118.39,148.97,152.47,146.82,164.57,173.27,179.82,137.13,146.55,154.08,179.01,164.93,184.22,153.36,111.57,177.22,195.25,173.81,178.12,180,174.62,123.23,161.61,169.69,174.8,181.52,202.15,187.26,133.99,163.5,168.34,176.5,183.41,205.11,206.19,130.13,157.4,189.15,226.82,236.86,234.53,215.52,122.6,146.46,170.04,152.91,174.89,183.68,191.39,139.37,117.31,149.87,161.43,162.69,167.44,163.95,110.67,142.69,155.07,159.64,163.41,161.17,155.25,112.02,127.44,155.16,150.31,147.53,155.25,177.4,101.08,124.75,134.35,133.18,135.78,148.07,148.97,88.88,128.97,150.58,141.52,146.55,164.75,155.16,108.7,115.78,142.51,122.96,125.92,148.34,146.46,105.83,123.68,120.63,115.43,146.73,137.31,142.78,88.79,113.81
county,Jefferson County,driving,,Indiana,United States,100,100.06,110.22,106.89,131.32,125.32,88.67,110.05,101.05,101.67,111.66,121.32,127.65,86.67,97.39,107.55,104.05,98.56,127.37,128.93,93.45,111.94,102.5,101.55,122.54,118.27,118.71,94.89,100,111.16,109.66,117.43,145.47,149.36,101.17,112.16,109.22,124.82,119.32,146.36,132.54,91.06,99.33,109,112.72,119.21,123.6,138.03,111.77,103.94,117.05,128.82,133.93,143.7,148.58,112.77,121.65,128.15,118.88,102.17,123.99,114.05,94.11,98.67,106.83,100.22,83.51,95.28,74.01,53.47,65.19,69.13,87.56,83.56,76.46,81.34,73.46,82.9,68.68,63.74,76.07,86.23,82.34,64.08,69.79,74.96,81.01,80.46,83.95,84.62,45.25,73.9,81.45,86.06,81.9,91.84,84.62,66.69,97.61,88.28,94.67,80.29,108.94,92.34,76.85,111.72,111.66,91.12,90.51,124.99,148.03,78.68,108.88,100.5,116.71,126.76,116.88,132.98,90.73,,,121.32,141.87,135.37,142.42,101.83,125.43,132.32,127.37,143.2,187.28,185.45,165.74,138.7,152.08,155.41,151.64,162.97,204.89,160.19,141.87,148.58,157.86,158.36,200.5,219.27,191.23,156.02,167.24,164.96,176.68,200.56,235.48,162.85,146.75,171.9,176.79,186.4,217.38,217.71,132.32,156.41,166.8,196.95,232.7,234.37,226.04,155.47,170.63,171.9,216.16,222.82,244.75,221.88,175.18,156.25,158.97,168.91,179.68,201.83,227.32,160.8,156.8,174.79,177.9,210.22,267.46,252.86,174.4,170.52,159.91,159.02,161.41,232.32,228.43,178.85,155.69,155.97,167.3,150.92,191.73,176.9,172.52,169.85,167.18,170.18,174.29,207,231.09,174.79,144.81,153.58,152.19,163.35,179.23,209.72,160.91,156.64,135.65,177.51,174.63,224.15,221.38,160.74,148.03,149.86,155.75,158.69,195.78,222.54,170.18,142.09,156.36,156.64,172.13,215.16,262.63,236.26,188.62,163.08,161.63,168.3,193.56,236.76,155.69,161.69,158.8,167.07,179.01,203,261.74,177.73,146.64,152.03,153.86,159.97,214.16,237.81,169.57,148.75,148.86,147.97,158.02,201.33,226.26,148.36,153.25,162.41,157.25,171.46,207.66,238.59,168.96,157.97,168.35,174.57,168.57,222.65,242.92,142.81,125.76,154.03,163.24,187.17,208.27,220.77,149.42,140.2
