,date,county,state,country,combined_key,lat,long,fips,cases,deaths
15739,7/7/20,Knox,Indiana,US,"Knox, Indiana, US",38.68861576,-87.4194665,18083,64,0
15740,7/7/20,Kosciusko,Indiana,US,"Kosciusko, Indiana, US",41.24521668,-85.86312322,18085,556,4
15741,7/7/20,LaGrange,Indiana,US,"LaGrange, Indiana, US",41.64232188,-85.42674232,18087,471,9
15742,7/7/20,LaPorte,Indiana,US,"LaPorte, Indiana, US",41.54366008,-86.74072188,18091,579,26
15743,7/7/20,Lake,Indiana,US,"Lake, Indiana, US",41.41874274,-87.38277575,18089,5212,244
15744,7/7/20,Lawrence,Indiana,US,"Lawrence, Indiana, US",38.84112637,-86.48361629,18093,246,25
15745,7/7/20,Madison,Indiana,US,"Madison, Indiana, US",40.16143691,-85.71964711,18095,663,64
15746,7/7/20,Marion,Indiana,US,"Marion, Indiana, US",39.78163624,-86.13826325,18097,11723,689
15747,7/7/20,Marshall,Indiana,US,"Marshall, Indiana, US",41.32467367,-86.26185087,18099,492,6
15748,7/7/20,Martin,Indiana,US,"Martin, Indiana, US",38.7099921,-86.80373186,18101,23,0
15749,7/7/20,Miami,Indiana,US,"Miami, Indiana, US",40.76940965,-86.04525048,18103,184,2
15750,7/7/20,Monroe,Indiana,US,"Monroe, Indiana, US",39.16130004,-86.52414358,18105,301,28
15751,7/7/20,Montgomery,Indiana,US,"Montgomery, Indiana, US",40.04034823,-86.89335024,18107,297,20
15752,7/7/20,Morgan,Indiana,US,"Morgan, Indiana, US",39.47899078,-86.44573375,18109,329,31
15753,7/7/20,Newton,Indiana,US,"Newton, Indiana, US",40.95610449,-87.39635768,18111,99,10
15754,7/7/20,Noble,Indiana,US,"Noble, Indiana, US",41.39672484,-85.41966713,18113,484,28
15755,7/7/20,Ohio,Indiana,US,"Ohio, Indiana, US",38.955304999999996,-84.96515993,18115,17,0
15756,7/7/20,Orange,Indiana,US,"Orange, Indiana, US",38.541189200000005,-86.49523093,18117,135,23
15757,7/7/20,Owen,Indiana,US,"Owen, Indiana, US",39.31145587,-86.83900724,18119,49,1
15758,7/7/20,Parke,Indiana,US,"Parke, Indiana, US",39.77202286,-87.20375833,18121,23,0
15759,7/7/20,Perry,Indiana,US,"Perry, Indiana, US",38.07809328,-86.63741946,18123,135,9
15760,7/7/20,Pike,Indiana,US,"Pike, Indiana, US",38.40112197,-87.23574907,18125,11,0
15761,7/7/20,Porter,Indiana,US,"Porter, Indiana, US",41.45986947,-87.06848888,18127,736,37
15762,7/7/20,Posey,Indiana,US,"Posey, Indiana, US",38.02097333,-87.86480429,18129,44,0
15763,7/7/20,Pulaski,Indiana,US,"Pulaski, Indiana, US",41.04166107,-86.69890683,18131,66,1
15764,7/7/20,Putnam,Indiana,US,"Putnam, Indiana, US",39.66437981,-86.84517605,18133,170,8
15765,7/7/20,Randolph,Indiana,US,"Randolph, Indiana, US",40.15734772,-85.01139319,18135,80,4
15766,7/7/20,Ripley,Indiana,US,"Ripley, Indiana, US",39.10235626,-85.26212744,18137,122,7
15767,7/7/20,Rush,Indiana,US,"Rush, Indiana, US",39.62002287,-85.4655599,18139,58,3
15768,7/7/20,Scott,Indiana,US,"Scott, Indiana, US",38.68672078,-85.74627859,18143,162,8
15769,7/7/20,Shelby,Indiana,US,"Shelby, Indiana, US",39.52305623,-85.79158570000001,18145,430,25
15770,7/7/20,Spencer,Indiana,US,"Spencer, Indiana, US",38.01519732,-87.0079644,18147,41,1
15771,7/7/20,St. Joseph,Indiana,US,"St. Joseph, Indiana, US",41.61756781,-86.29040834,18141,1981,68
15772,7/7/20,Starke,Indiana,US,"Starke, Indiana, US",41.27890281,-86.64686895,18149,93,3
15773,7/7/20,Steuben,Indiana,US,"Steuben, Indiana, US",41.64423868,-85.00101094,18151,130,2
15774,7/7/20,Sullivan,Indiana,US,"Sullivan, Indiana, US",39.08952258,-87.41414469,18153,45,1
15775,7/7/20,Switzerland,Indiana,US,"Switzerland, Indiana, US",38.82767338,-85.03022429,18155,27,0
15776,7/7/20,Tippecanoe,Indiana,US,"Tippecanoe, Indiana, US",40.38872739,-86.89413959,18157,727,9
15777,7/7/20,Tipton,Indiana,US,"Tipton, Indiana, US",40.31123252,-86.05234925,18159,31,1
15778,7/7/20,Union,Indiana,US,"Union, Indiana, US",39.62550777,-84.92497066,18161,13,0
15779,7/7/20,Vanderburgh,Indiana,US,"Vanderburgh, Indiana, US",38.02658833,-87.58763124,18163,570,6
15780,7/7/20,Vermillion,Indiana,US,"Vermillion, Indiana, US",39.8523352,-87.46160542,18165,14,0
15781,7/7/20,Vigo,Indiana,US,"Vigo, Indiana, US",39.42944561,-87.39169027,18167,236,8
15782,7/7/20,Wabash,Indiana,US,"Wabash, Indiana, US",40.84704239,-85.79328272,18169,113,2
15783,7/7/20,Warren,Indiana,US,"Warren, Indiana, US",40.34728141,-87.35602659,18171,14,1
15784,7/7/20,Warrick,Indiana,US,"Warrick, Indiana, US",38.08922676,-87.2716085,18173,221,29
15785,7/7/20,Washington,Indiana,US,"Washington, Indiana, US",38.60219804,-86.1049363,18175,67,1
15786,7/7/20,Wayne,Indiana,US,"Wayne, Indiana, US",39.863344399999995,-85.01044989,18177,142,6
15787,7/7/20,Wells,Indiana,US,"Wells, Indiana, US",40.72934187,-85.22132966,18179,75,1
15788,7/7/20,White,Indiana,US,"White, Indiana, US",40.74911165,-86.86492015,18181,265,10
15789,7/7/20,Whitley,Indiana,US,"Whitley, Indiana, US",41.13863784,-85.50791236,18183,96,5
15790,7/7/20,Out of IN,Indiana,US,"Out of IN, Indiana, US",0.0,0.0,80018,0,0
15791,7/7/20,Unassigned,Indiana,US,"Unassigned, Indiana, US",0.0,0.0,90018,0,193
15792,7/8/20,Adams,Indiana,US,"Adams, Indiana, US",40.7457653,-84.93671406,18001,49,1
15793,7/8/20,Allen,Indiana,US,"Allen, Indiana, US",41.09194313,-85.06800636,18003,2835,133
15794,7/8/20,Bartholomew,Indiana,US,"Bartholomew, Indiana, US",39.20744865,-85.89558181,18005,591,45
15795,7/8/20,Benton,Indiana,US,"Benton, Indiana, US",40.60626947,-87.31093999,18007,48,0
15796,7/8/20,Blackford,Indiana,US,"Blackford, Indiana, US",40.47388153,-85.32499702,18009,39,2
15797,7/8/20,Boone,Indiana,US,"Boone, Indiana, US",40.0509304,-86.46841646,18011,454,43
15798,7/8/20,Brown,Indiana,US,"Brown, Indiana, US",39.19605589,-86.22868909,18013,42,1
15799,7/8/20,Carroll,Indiana,US,"Carroll,Indiana,US",40.580783200000006,-86.56198812,18015,110,2
15800,7/8/20,Cass,Indiana,US,"Cass, Indiana, US",40.76135835,-86.34830753,18017,1642,9
15801,7/8/20,Clark,Indiana,US,"Clark, Indiana, US",38.48015445,-85.70510334,18019,668,44
15802,7/8/20,Clay,Indiana,US,"Clay, Indiana, US",39.39561833,-87.11723506,18021,60,4
15803,7/8/20,Clinton,Indiana,US,"Clinton, Indiana, US",40.30319754,-86.47277257,18023,290,2
15804,7/8/20,Crawford,Indiana,US,"Crawford, Indiana, US",38.28814402,-86.44518825,18025,32,0
15805,7/8/20,Daviess,Indiana,US,"Daviess, Indiana, US",38.70186039,-87.07185406,18027,148,17
15806,7/8/20,DeKalb,Indiana,US,"DeKalb, Indiana, US",41.39804622,-84.99906934,18033,163,4
15807,7/8/20,Dearborn,Indiana,US,"Dearborn, Indiana, US",39.14647946,-84.97333539,18029,238,23
15808,7/8/20,Decatur,Indiana,US,"Decatur, Indiana, US",39.30712658,-85.50087166,18031,254,32
15809,7/8/20,Delaware,Indiana,US,"Delaware, Indiana, US",40.22787247,-85.39732772,18035,452,52
15810,7/8/20,Dubois,Indiana,US,"Dubois, Indiana, US",38.36597551,-86.87924170000001,18037,288,6
15811,7/8/20,Elkhart,Indiana,US,"Elkhart, Indiana, US",41.59761169,-85.85875695,18039,3402,55
15812,7/8/20,Fayette,Indiana,US,"Fayette, Indiana, US",39.63684962,-85.17797541,18041,103,7
15813,7/8/20,Floyd,Indiana,US,"Floyd, Indiana, US",38.32117957,-85.90385377,18043,384,44
15814,7/8/20,Fountain,Indiana,US,"Fountain, Indiana, US",40.12361933,-87.24217689,18045,32,2
15815,7/8/20,Franklin,Indiana,US,"Franklin, Indiana, US",39.4142482,-85.06062647,18047,126,8
15816,7/8/20,Fulton,Indiana,US,"Fulton, Indiana, US",41.0469907,-86.26252745,18049,72,1
15817,7/8/20,Gibson,Indiana,US,"Gibson, Indiana, US",38.30393723,-87.58054938,18051,98,2
15818,7/8/20,Grant,Indiana,US,"Grant, Indiana, US",40.51587228,-85.65468702,18053,296,26
15819,7/8/20,Greene,Indiana,US,"Greene, Indiana, US",39.03630547,-86.96223202,18055,190,32
15820,7/8/20,Hamilton,Indiana,US,"Hamilton, Indiana, US",40.07306535,-86.05244729,18057,1608,101
15821,7/8/20,Hancock,Indiana,US,"Hancock, Indiana, US",39.82304555,-85.77566351,18059,452,36
15822,7/8/20,Harrison,Indiana,US,"Harrison, Indiana, US",38.19467379,-86.10948271,18061,216,22
15823,7/8/20,Hendricks,Indiana,US,"Hendricks, Indiana, US",39.76719009,-86.51037283,18063,1425,100
15824,7/8/20,Henry,Indiana,US,"Henry, Indiana, US",39.93029017,-85.39625719,18065,282,16
15825,7/8/20,Howard,Indiana,US,"Howard, Indiana, US",40.48527731,-86.11351892,18067,580,58
15826,7/8/20,Huntington,Indiana,US,"Huntington, Indiana, US",40.82907273,-85.48822092,18069,78,2
15827,7/8/20,Jackson,Indiana,US,"Jackson, Indiana, US",38.90915820000001,-86.03851889,18071,473,3
15828,7/8/20,Jasper,Indiana,US,"Jasper, Indiana, US",41.02078733,-87.11553319,18073,123,2
15829,7/8/20,Jay,Indiana,US,"Jay, Indiana, US",40.43781032,-85.00576229,18075,68,0
15830,7/8/20,Jefferson,Indiana,US,"Jefferson, Indiana, US",38.78576239,-85.43633383,18077,76,2
15831,7/8/20,Jennings,Indiana,US,"Jennings, Indiana, US",38.99588883,-85.62710784,18079,177,12
15832,7/8/20,Johnson,Indiana,US,"Johnson, Indiana, US",39.48994426,-86.10149107,18081,1296,118
15833,7/8/20,Knox,Indiana,US,"Knox, Indiana, US",38.68861576,-87.4194665,18083,64,0
15834,7/8/20,Kosciusko,Indiana,US,"Kosciusko, Indiana, US",41.24521668,-85.86312322,18085,562,4
15835,7/8/20,LaGrange,Indiana,US,"LaGrange, Indiana, US",41.64232188,-85.42674232,18087,477,9
15836,7/8/20,LaPorte,Indiana,US,"LaPorte, Indiana, US",41.54366008,-86.74072188,18091,583,26
15837,7/8/20,Lake,Indiana,US,"Lake, Indiana, US",41.41874274,-87.38277575,18089,5276,246
15838,7/8/20,Lawrence,Indiana,US,"Lawrence, Indiana, US",38.84112637,-86.48361629,18093,248,25
15839,7/8/20,Madison,Indiana,US,"Madison, Indiana, US",40.16143691,-85.71964711,18095,667,64
15840,7/8/20,Marion,Indiana,US,"Marion, Indiana, US",39.78163624,-86.13826325,18097,11760,689
15841,7/8/20,Marshall,Indiana,US,"Marshall, Indiana, US",41.32467367,-86.26185087,18099,501,6
15842,7/8/20,Martin,Indiana,US,"Martin, Indiana, US",38.7099921,-86.80373186,18101,22,0
15843,7/8/20,Miami,Indiana,US,"Miami, Indiana, US",40.76940965,-86.04525048,18103,186,2
15844,7/8/20,Monroe,Indiana,US,"Monroe, Indiana, US",39.16130004,-86.52414358,18105,309,28
15845,7/8/20,Montgomery,Indiana,US,"Montgomery, Indiana, US",40.04034823,-86.89335024,18107,297,20
15846,7/8/20,Morgan,Indiana,US,"Morgan, Indiana, US",39.47899078,-86.44573375,18109,327,31
15847,7/8/20,Newton,Indiana,US,"Newton, Indiana, US",40.95610449,-87.39635768,18111,99,10
15848,7/8/20,Noble,Indiana,US,"Noble, Indiana, US",41.39672484,-85.41966713,18113,485,28
15849,7/8/20,Ohio,Indiana,US,"Ohio, Indiana, US",38.955304999999996,-84.96515993,18115,18,0
15850,7/8/20,Orange,Indiana,US,"Orange, Indiana, US",38.541189200000005,-86.49523093,18117,136,23
15851,7/8/20,Owen,Indiana,US,"Owen, Indiana, US",39.31145587,-86.83900724,18119,50,1
15852,7/8/20,Parke,Indiana,US,"Parke, Indiana, US",39.77202286,-87.20375833,18121,24,0
15853,7/8/20,Perry,Indiana,US,"Perry, Indiana, US",38.07809328,-86.63741946,18123,135,9
15854,7/8/20,Pike,Indiana,US,"Pike, Indiana, US",38.40112197,-87.23574907,18125,11,0
15855,7/8/20,Porter,Indiana,US,"Porter, Indiana, US",41.45986947,-87.06848888,18127,767,38
15856,7/8/20,Posey,Indiana,US,"Posey, Indiana, US",38.02097333,-87.86480429,18129,45,0
15857,7/8/20,Pulaski,Indiana,US,"Pulaski, Indiana, US",41.04166107,-86.69890683,18131,66,1
15858,7/8/20,Putnam,Indiana,US,"Putnam, Indiana, US",39.66437981,-86.84517605,18133,170,8
15859,7/8/20,Randolph,Indiana,US,"Randolph, Indiana, US",40.15734772,-85.01139319,18135,80,4
15860,7/8/20,Ripley,Indiana,US,"Ripley, Indiana, US",39.10235626,-85.26212744,18137,124,7
15861,7/8/20,Rush,Indiana,US,"Rush, Indiana, US",39.62002287,-85.4655599,18139,58,3
15862,7/8/20,Scott,Indiana,US,"Scott, Indiana, US",38.68672078,-85.74627859,18143,162,8
15863,7/8/20,Shelby,Indiana,US,"Shelby, Indiana, US",39.52305623,-85.79158570000001,18145,431,25
15864,7/8/20,Spencer,Indiana,US,"Spencer, Indiana, US",38.01519732,-87.0079644,18147,44,1
15865,7/8/20,St. Joseph,Indiana,US,"St. Joseph, Indiana, US",41.61756781,-86.29040834,18141,2001,69
15866,7/8/20,Starke,Indiana,US,"Starke, Indiana, US",41.27890281,-86.64686895,18149,94,3
15867,7/8/20,Steuben,Indiana,US,"Steuben, Indiana, US",41.64423868,-85.00101094,18151,130,2
15868,7/8/20,Sullivan,Indiana,US,"Sullivan, Indiana, US",39.08952258,-87.41414469,18153,45,1
15869,7/8/20,Switzerland,Indiana,US,"Switzerland, Indiana, US",38.82767338,-85.03022429,18155,28,0
15870,7/8/20,Tippecanoe,Indiana,US,"Tippecanoe, Indiana, US",40.38872739,-86.89413959,18157,735,9
15871,7/8/20,Tipton,Indiana,US,"Tipton, Indiana, US",40.31123252,-86.05234925,18159,31,1
15872,7/8/20,Union,Indiana,US,"Union, Indiana, US",39.62550777,-84.92497066,18161,13,0
15873,7/8/20,Vanderburgh,Indiana,US,"Vanderburgh, Indiana, US",38.02658833,-87.58763124,18163,587,6
15874,7/8/20,Vermillion,Indiana,US,"Vermillion, Indiana, US",39.8523352,-87.46160542,18165,14,0
15875,7/8/20,Vigo,Indiana,US,"Vigo, Indiana, US",39.42944561,-87.39169027,18167,238,8
15876,7/8/20,Wabash,Indiana,US,"Wabash, Indiana, US",40.84704239,-85.79328272,18169,114,2
15877,7/8/20,Warren,Indiana,US,"Warren, Indiana, US",40.34728141,-87.35602659,18171,14,1
15878,7/8/20,Warrick,Indiana,US,"Warrick, Indiana, US",38.08922676,-87.2716085,18173,227,29
15879,7/8/20,Washington,Indiana,US,"Washington, Indiana, US",38.60219804,-86.1049363,18175,67,1
15880,7/8/20,Wayne,Indiana,US,"Wayne, Indiana, US",39.863344399999995,-85.01044989,18177,143,6
15881,7/8/20,Wells,Indiana,US,"Wells, Indiana, US",40.72934187,-85.22132966,18179,75,1
15882,7/8/20,White,Indiana,US,"White, Indiana, US",40.74911165,-86.86492015,18181,266,10
15883,7/8/20,Whitley,Indiana,US,"Whitley, Indiana, US",41.13863784,-85.50791236,18183,97,5
15884,7/8/20,Out of IN,Indiana,US,"Out of IN, Indiana, US",0.0,0.0,80018,0,0
15885,7/8/20,Unassigned,Indiana,US,"Unassigned, Indiana, US",0.0,0.0,90018,0,193
15886,7/9/20,Adams,Indiana,US,"Adams, Indiana, US",40.7457653,-84.93671406,18001,49,1
15887,7/9/20,Allen,Indiana,US,"Allen, Indiana, US",41.09194313,-85.06800636,18003,2867,133
15888,7/9/20,Bartholomew,Indiana,US,"Bartholomew, Indiana, US",39.20744865,-85.89558181,18005,592,45
15889,7/9/20,Benton,Indiana,US,"Benton, Indiana, US",40.60626947,-87.31093999,18007,48,0
15890,7/9/20,Blackford,Indiana,US,"Blackford, Indiana, US",40.47388153,-85.32499702,18009,39,2
15891,7/9/20,Boone,Indiana,US,"Boone, Indiana, US",40.0509304,-86.46841646,18011,459,44
15892,7/9/20,Brown,Indiana,US,"Brown, Indiana, US",39.19605589,-86.22868909,18013,42,1
15893,7/9/20,Carroll,Indiana,US,"Carroll,Indiana,US",40.580783200000006,-86.56198812,18015,112,2
15894,7/9/20,Cass,Indiana,US,"Cass, Indiana, US",40.76135835,-86.34830753,18017,1643,9
15895,7/9/20,Clark,Indiana,US,"Clark, Indiana, US",38.48015445,-85.70510334,18019,671,44
15896,7/9/20,Clay,Indiana,US,"Clay, Indiana, US",39.39561833,-87.11723506,18021,64,4
15897,7/9/20,Clinton,Indiana,US,"Clinton, Indiana, US",40.30319754,-86.47277257,18023,288,2
15898,7/9/20,Crawford,Indiana,US,"Crawford, Indiana, US",38.28814402,-86.44518825,18025,32,0
15899,7/9/20,Daviess,Indiana,US,"Daviess, Indiana, US",38.70186039,-87.07185406,18027,150,17
15900,7/9/20,DeKalb,Indiana,US,"DeKalb, Indiana, US",41.39804622,-84.99906934,18033,163,4
15901,7/9/20,Dearborn,Indiana,US,"Dearborn, Indiana, US",39.14647946,-84.97333539,18029,247,23
15902,7/9/20,Decatur,Indiana,US,"Decatur, Indiana, US",39.30712658,-85.50087166,18031,255,32
15903,7/9/20,Delaware,Indiana,US,"Delaware, Indiana, US",40.22787247,-85.39732772,18035,460,52
15904,7/9/20,Dubois,Indiana,US,"Dubois, Indiana, US",38.36597551,-86.87924170000001,18037,290,6
15905,7/9/20,Elkhart,Indiana,US,"Elkhart, Indiana, US",41.59761169,-85.85875695,18039,3432,57
15906,7/9/20,Fayette,Indiana,US,"Fayette, Indiana, US",39.63684962,-85.17797541,18041,103,7
15907,7/9/20,Floyd,Indiana,US,"Floyd, Indiana, US",38.32117957,-85.90385377,18043,391,44
15908,7/9/20,Fountain,Indiana,US,"Fountain, Indiana, US",40.12361933,-87.24217689,18045,33,2
15909,7/9/20,Franklin,Indiana,US,"Franklin, Indiana, US",39.4142482,-85.06062647,18047,127,8
15910,7/9/20,Fulton,Indiana,US,"Fulton, Indiana, US",41.0469907,-86.26252745,18049,73,1
15911,7/9/20,Gibson,Indiana,US,"Gibson, Indiana, US",38.30393723,-87.58054938,18051,103,2
15912,7/9/20,Grant,Indiana,US,"Grant, Indiana, US",40.51587228,-85.65468702,18053,302,26
15913,7/9/20,Greene,Indiana,US,"Greene, Indiana, US",39.03630547,-86.96223202,18055,191,32
15914,7/9/20,Hamilton,Indiana,US,"Hamilton, Indiana, US",40.07306535,-86.05244729,18057,1629,101
15915,7/9/20,Hancock,Indiana,US,"Hancock, Indiana, US",39.82304555,-85.77566351,18059,457,36
15916,7/9/20,Harrison,Indiana,US,"Harrison, Indiana, US",38.19467379,-86.10948271,18061,217,22
15917,7/9/20,Hendricks,Indiana,US,"Hendricks, Indiana, US",39.76719009,-86.51037283,18063,1439,100
15918,7/9/20,Henry,Indiana,US,"Henry, Indiana, US",39.93029017,-85.39625719,18065,293,16
15919,7/9/20,Howard,Indiana,US,"Howard, Indiana, US",40.48527731,-86.11351892,18067,582,58
15920,7/9/20,Huntington,Indiana,US,"Huntington, Indiana, US",40.82907273,-85.48822092,18069,82,2
15921,7/9/20,Jackson,Indiana,US,"Jackson, Indiana, US",38.90915820000001,-86.03851889,18071,477,3
15922,7/9/20,Jasper,Indiana,US,"Jasper, Indiana, US",41.02078733,-87.11553319,18073,125,2
15923,7/9/20,Jay,Indiana,US,"Jay, Indiana, US",40.43781032,-85.00576229,18075,68,0
15924,7/9/20,Jefferson,Indiana,US,"Jefferson, Indiana, US",38.78576239,-85.43633383,18077,78,2
15925,7/9/20,Jennings,Indiana,US,"Jennings, Indiana, US",38.99588883,-85.62710784,18079,179,12
15926,7/9/20,Johnson,Indiana,US,"Johnson, Indiana, US",39.48994426,-86.10149107,18081,1306,118
15927,7/9/20,Knox,Indiana,US,"Knox, Indiana, US",38.68861576,-87.4194665,18083,65,0
15928,7/9/20,Kosciusko,Indiana,US,"Kosciusko, Indiana, US",41.24521668,-85.86312322,18085,565,4
15929,7/9/20,LaGrange,Indiana,US,"LaGrange, Indiana, US",41.64232188,-85.42674232,18087,482,9
15930,7/9/20,LaPorte,Indiana,US,"LaPorte, Indiana, US",41.54366008,-86.74072188,18091,597,27
15931,7/9/20,Lake,Indiana,US,"Lake, Indiana, US",41.41874274,-87.38277575,18089,5337,247
15932,7/9/20,Lawrence,Indiana,US,"Lawrence, Indiana, US",38.84112637,-86.48361629,18093,251,25
15933,7/9/20,Madison,Indiana,US,"Madison, Indiana, US",40.16143691,-85.71964711,18095,668,64
15934,7/9/20,Marion,Indiana,US,"Marion, Indiana, US",39.78163624,-86.13826325,18097,11812,690
15935,7/9/20,Marshall,Indiana,US,"Marshall, Indiana, US",41.32467367,-86.26185087,18099,521,7
15936,7/9/20,Martin,Indiana,US,"Martin, Indiana, US",38.7099921,-86.80373186,18101,22,0
15937,7/9/20,Miami,Indiana,US,"Miami, Indiana, US",40.76940965,-86.04525048,18103,189,2
15938,7/9/20,Monroe,Indiana,US,"Monroe, Indiana, US",39.16130004,-86.52414358,18105,315,28
15939,7/9/20,Montgomery,Indiana,US,"Montgomery, Indiana, US",40.04034823,-86.89335024,18107,297,20
15940,7/9/20,Morgan,Indiana,US,"Morgan, Indiana, US",39.47899078,-86.44573375,18109,328,31
15941,7/9/20,Newton,Indiana,US,"Newton, Indiana, US",40.95610449,-87.39635768,18111,99,10
15942,7/9/20,Noble,Indiana,US,"Noble, Indiana, US",41.39672484,-85.41966713,18113,491,28
15943,7/9/20,Ohio,Indiana,US,"Ohio, Indiana, US",38.955304999999996,-84.96515993,18115,21,0
15944,7/9/20,Orange,Indiana,US,"Orange, Indiana, US",38.541189200000005,-86.49523093,18117,136,23
15945,7/9/20,Owen,Indiana,US,"Owen, Indiana, US",39.31145587,-86.83900724,18119,51,1
15946,7/9/20,Parke,Indiana,US,"Parke, Indiana, US",39.77202286,-87.20375833,18121,24,0
15947,7/9/20,Perry,Indiana,US,"Perry, Indiana, US",38.07809328,-86.63741946,18123,140,9
15948,7/9/20,Pike,Indiana,US,"Pike, Indiana, US",38.40112197,-87.23574907,18125,11,0
15949,7/9/20,Porter,Indiana,US,"Porter, Indiana, US",41.45986947,-87.06848888,18127,780,38
15950,7/9/20,Posey,Indiana,US,"Posey, Indiana, US",38.02097333,-87.86480429,18129,49,0
15951,7/9/20,Pulaski,Indiana,US,"Pulaski, Indiana, US",41.04166107,-86.69890683,18131,66,1
15952,7/9/20,Putnam,Indiana,US,"Putnam, Indiana, US",39.66437981,-86.84517605,18133,170,8
15953,7/9/20,Randolph,Indiana,US,"Randolph, Indiana, US",40.15734772,-85.01139319,18135,80,4
15954,7/9/20,Ripley,Indiana,US,"Ripley, Indiana, US",39.10235626,-85.26212744,18137,124,7
15955,7/9/20,Rush,Indiana,US,"Rush, Indiana, US",39.62002287,-85.4655599,18139,60,3
15956,7/9/20,Scott,Indiana,US,"Scott, Indiana, US",38.68672078,-85.74627859,18143,162,8
15957,7/9/20,Shelby,Indiana,US,"Shelby, Indiana, US",39.52305623,-85.79158570000001,18145,434,25
15958,7/9/20,Spencer,Indiana,US,"Spencer, Indiana, US",38.01519732,-87.0079644,18147,46,1
15959,7/9/20,St. Joseph,Indiana,US,"St. Joseph, Indiana, US",41.61756781,-86.29040834,18141,2025,69
15960,7/9/20,Starke,Indiana,US,"Starke, Indiana, US",41.27890281,-86.64686895,18149,96,3
15961,7/9/20,Steuben,Indiana,US,"Steuben, Indiana, US",41.64423868,-85.00101094,18151,133,2
15962,7/9/20,Sullivan,Indiana,US,"Sullivan, Indiana, US",39.08952258,-87.41414469,18153,45,1
15963,7/9/20,Switzerland,Indiana,US,"Switzerland, Indiana, US",38.82767338,-85.03022429,18155,28,0
15964,7/9/20,Tippecanoe,Indiana,US,"Tippecanoe, Indiana, US",40.38872739,-86.89413959,18157,743,9
15965,7/9/20,Tipton,Indiana,US,"Tipton, Indiana, US",40.31123252,-86.05234925,18159,31,1
15966,7/9/20,Union,Indiana,US,"Union, Indiana, US",39.62550777,-84.92497066,18161,13,0
15967,7/9/20,Vanderburgh,Indiana,US,"Vanderburgh, Indiana, US",38.02658833,-87.58763124,18163,629,6
15968,7/9/20,Vermillion,Indiana,US,"Vermillion, Indiana, US",39.8523352,-87.46160542,18165,17,0
15969,7/9/20,Vigo,Indiana,US,"Vigo, Indiana, US",39.42944561,-87.39169027,18167,240,8
15970,7/9/20,Wabash,Indiana,US,"Wabash, Indiana, US",40.84704239,-85.79328272,18169,115,2
15971,7/9/20,Warren,Indiana,US,"Warren, Indiana, US",40.34728141,-87.35602659,18171,15,1
15972,7/9/20,Warrick,Indiana,US,"Warrick, Indiana, US",38.08922676,-87.2716085,18173,232,29
15973,7/9/20,Washington,Indiana,US,"Washington, Indiana, US",38.60219804,-86.1049363,18175,67,1
15974,7/9/20,Wayne,Indiana,US,"Wayne, Indiana, US",39.863344399999995,-85.01044989,18177,149,6
15975,7/9/20,Wells,Indiana,US,"Wells, Indiana, US",40.72934187,-85.22132966,18179,79,1
15976,7/9/20,White,Indiana,US,"White, Indiana, US",40.74911165,-86.86492015,18181,268,10
15977,7/9/20,Whitley,Indiana,US,"Whitley, Indiana, US",41.13863784,-85.50791236,18183,99,5
15978,7/9/20,Out of IN,Indiana,US,"Out of IN, Indiana, US",0.0,0.0,80018,0,0
15979,7/9/20,Unassigned,Indiana,US,"Unassigned, Indiana, US",0.0,0.0,90018,0,193
15980,7/10/20,Adams,Indiana,US,"Adams, Indiana, US",40.7457653,-84.93671406,18001,49,1
15981,7/10/20,Allen,Indiana,US,"Allen, Indiana, US",41.09194313,-85.06800636,18003,2902,133
15982,7/10/20,Bartholomew,Indiana,US,"Bartholomew, Indiana, US",39.20744865,-85.89558181,18005,593,45
15983,7/10/20,Benton,Indiana,US,"Benton, Indiana, US",40.60626947,-87.31093999,18007,51,0
15984,7/10/20,Blackford,Indiana,US,"Blackford, Indiana, US",40.47388153,-85.32499702,18009,40,2
15985,7/10/20,Boone,Indiana,US,"Boone, Indiana, US",40.0509304,-86.46841646,18011,474,44
15986,7/10/20,Brown,Indiana,US,"Brown, Indiana, US",39.19605589,-86.22868909,18013,43,1
15987,7/10/20,Carroll,Indiana,US,"Carroll,Indiana,US",40.580783200000006,-86.56198812,18015,113,2
15988,7/10/20,Cass,Indiana,US,"Cass, Indiana, US",40.76135835,-86.34830753,18017,1644,9
15989,7/10/20,Clark,Indiana,US,"Clark, Indiana, US",38.48015445,-85.70510334,18019,681,44
15990,7/10/20,Clay,Indiana,US,"Clay, Indiana, US",39.39561833,-87.11723506,18021,66,5
15991,7/10/20,Clinton,Indiana,US,"Clinton, Indiana, US",40.30319754,-86.47277257,18023,289,3
15992,7/10/20,Crawford,Indiana,US,"Crawford, Indiana, US",38.28814402,-86.44518825,18025,33,0
15993,7/10/20,Daviess,Indiana,US,"Daviess, Indiana, US",38.70186039,-87.07185406,18027,150,17
15994,7/10/20,DeKalb,Indiana,US,"DeKalb, Indiana, US",41.39804622,-84.99906934,18033,167,4
15995,7/10/20,Dearborn,Indiana,US,"Dearborn, Indiana, US",39.14647946,-84.97333539,18029,254,23
15996,7/10/20,Decatur,Indiana,US,"Decatur, Indiana, US",39.30712658,-85.50087166,18031,255,32
15997,7/10/20,Delaware,Indiana,US,"Delaware, Indiana, US",40.22787247,-85.39732772,18035,469,52
